Date,Branch,Type,Station,Time,Period,trip_short_name,Status
4/2/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:58PM,Off Peak,2065,Late - 47 mins
,,Arrive:,Penn Station, 9:19PM,,,
4/2/2018,Hunt. Hicks.,Depart:,Huntington Station, 8:05PM,Off Peak,1721,Late - 7 mins
,,Arrive:,Penn Station, 9:09PM,,,
4/2/2018,Ronk. (greenpt.),Depart:,Penn Station,11:15PM,Off Peak,2092,Partially Canceled
,,Arrive:,Ronkonkoma Station,12:37AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15AM,Off Peak,2000,Partially Canceled
,,Arrive:,Ronkonkoma Station, 1:36AM,,,
4/3/2018,Port Washington,Depart:,Penn Station,12:18AM,Off Peak,400,Late - 10 mins
,,Arrive:,Port Washington Station, 1:04AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,12:46AM,Off Peak,2001,Canceled
,,Arrive:,Penn Station, 2:06AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Penn Station, 1:12AM,Off Peak,2002,Late - 51 mins
,,Arrive:,Ronkonkoma Station, 2:36AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 1:46AM,Off Peak,2003,Partially Canceled
,,Arrive:,Penn Station, 3:04AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Penn Station, 5:12AM,Off Peak,2006,Late - 19 mins
,,Arrive:,Ronkonkoma Station, 6:37AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:32AM,AM Peak,2025,Late - 7 mins
,,Arrive:,Penn Station, 8:47AM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Bethpage Station, 7:58AM,AM Peak,2309,Late - 8 mins
,,Arrive:,Penn Station, 8:53AM,,,
4/3/2018,Hunt. Hicks.,Depart:,Penn Station, 8:01AM,Off Peak,1612,Late - 10 mins
,,Arrive:,Huntington Station, 9:10AM,,,
4/3/2018,Hempstead,Depart:,Hempstead Station, 8:03AM,AM Peak,723,Late - 6 mins
,,Arrive:,Penn Station, 8:51AM,,,
4/3/2018,Long Beach,Depart:,Atlantic Terminal, 8:05AM,Off Peak,814,Late - 6 mins
,,Arrive:,Long Beach Station, 8:55AM,,,
4/3/2018,Hempstead,Depart:,Atlantic Terminal, 2:06PM,Off Peak,752,Late - 10 mins
,,Arrive:,Hempstead Station, 2:58PM,,,
4/3/2018,Long Beach,Depart:,Long Beach Station, 2:12PM,Off Peak,855,Late - 6 mins
,,Arrive:,Penn Station, 3:05PM,,,
4/3/2018,Montauk,Depart:,Patchogue Station, 2:30PM,Off Peak,2743,Late - 18 mins
,,Arrive:,Jamaica Station, 3:36PM,,,
4/3/2018,Oyster Bay,Depart:,Jamaica Station, 3:02PM,Off Peak,554,Late - 7 mins
,,Arrive:,Oyster Bay Station, 3:56PM,,,
4/3/2018,Babylon,Depart:,Babylon Station, 3:06PM,Off Peak,119,Late - 6 mins
,,Arrive:,Penn Station, 4:22PM,,,
4/3/2018,Oyster Bay,Depart:,Jamaica Station, 3:50PM,Off Peak,556,Late - 7 mins
,,Arrive:,Oyster Bay Station, 4:47PM,,,
4/3/2018,Port Washington,Depart:,Port Washington Station, 4:36PM,Off Peak,461,Late - 8 mins
,,Arrive:,Penn Station, 5:20PM,,,
4/3/2018,Port Washington,Depart:,Penn Station, 5:30PM,PM Peak,360,Late - 16 mins
,,Arrive:,Great Neck Station, 6:05PM,,,
4/3/2018,Port Jefferson,Depart:,Long Island City, 5:30PM,PM Peak,664,Late - 6 mins
,,Arrive:,Port Jefferson Station, 7:30PM,,,
4/3/2018,Port Washington,Depart:,Penn Station, 5:57PM,PM Peak,364,Late - 15 mins
,,Arrive:,Great Neck Station, 6:30PM,,,
4/3/2018,Port Washington,Depart:,Great Neck Station, 6:04PM,Off Peak,3359,Canceled
,,Arrive:,Penn Station, 6:45PM,,,
4/3/2018,Ronk. (greenpt.),Depart:,Atlantic Terminal, 6:05PM,PM Peak,2076,Late - 12 mins
,,Arrive:,Ronkonkoma Station, 7:27PM,,,
4/3/2018,Port Washington,Depart:,Penn Station, 6:12PM,PM Peak,456,Late - 14 mins
,,Arrive:,Port Washington Station, 6:48PM,,,
4/3/2018,Port Washington,Depart:,Port Washington Station, 6:24PM,Off Peak,467,Late - 9 mins
,,Arrive:,Penn Station, 7:01PM,,,
4/3/2018,Port Washington,Depart:,Port Washington Station, 7:39PM,Off Peak,471,Late - 9 mins
,,Arrive:,Penn Station, 8:22PM,,,
4/3/2018,Port Washington,Depart:,Penn Station, 7:50PM,PM Peak,464,Late - 9 mins
,,Arrive:,Port Washington Station, 8:34PM,,,
4/3/2018,Hunt. Hicks.,Depart:,Penn Station, 9:43PM,Off Peak,1746,Late - 8 mins
,,Arrive:,Huntington Station,10:49PM,,,
4/3/2018,Montauk,Depart:,Montauk Station,10:05PM,Off Peak,2711,Late - 40 mins
,,Arrive:,Jamaica Station, 1:06AM,,,
4/3/2018,Oyster Bay,Depart:,Jamaica Station,10:11PM,Off Peak,572,Late - 11 mins
,,Arrive:,Oyster Bay Station,11:04PM,,,
4/3/2018,Port Washington,Depart:,Port Washington Station,10:38PM,Off Peak,483,Late - 8 mins
,,Arrive:,Penn Station,11:22PM,,,
4/3/2018,Babylon,Depart:,Penn Station,10:40PM,Off Peak,192,Late - 8 mins
,,Arrive:,Babylon Station,11:55PM,,,
4/3/2018,Babylon,Depart:,Babylon Station,10:41PM,Off Peak,157,Late - 11 mins
,,Arrive:,Penn Station,11:55PM,,,
4/3/2018,Port Jefferson,Depart:,Huntington Station,10:55PM,Off Peak,674,Late - 7 mins
,,Arrive:,Port Jefferson Station,11:42PM,,,
4/3/2018,Babylon,Depart:,Penn Station,11:36PM,Off Peak,196,Late - 6 mins
,,Arrive:,Babylon Station,12:32AM,,,
4/3/2018,Babylon,Depart:,Penn Station,11:40PM,Off Peak,198,Late - 11 mins
,,Arrive:,Babylon Station,12:56AM,,,
4/3/2018,Hunt. Hicks.,Depart:,Penn Station,11:43PM,Off Peak,1754,Late - 14 mins
,,Arrive:,Huntington Station,12:48AM,,,
4/4/2018,Port Jefferson,Depart:,Huntington Station,12:55AM,Off Peak,600,Late - 7 mins
,,Arrive:,Port Jefferson Station, 1:42AM,,,
4/4/2018,Babylon,Depart:,Penn Station, 1:43AM,Off Peak,6,Late - 12 mins
,,Arrive:,Babylon Station, 3:00AM,,,
4/4/2018,Port Washington,Depart:,Penn Station, 6:32AM,Off Peak,408,Late - 24 mins
,,Arrive:,Port Washington Station, 7:16AM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:57AM,AM Peak,2033,Late - 7 mins
,,Arrive:,Penn Station, 9:17AM,,,
4/4/2018,Babylon,Depart:,Babylon Station, 9:48AM,Off Peak,57,Late - 14 mins
,,Arrive:,Penn Station,11:02AM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Farmingdale Station,10:00AM,Off Peak,2315,Late - 13 mins
,,Arrive:,Penn Station,10:59AM,,,
4/4/2018,Babylon,Depart:,Babylon Station,10:00AM,Off Peak,59,Late - 13 mins
,,Arrive:,Penn Station,11:08AM,,,
4/4/2018,Hunt. Hicks.,Depart:,Huntington Station,10:05AM,Off Peak,1635,Late - 9 mins
,,Arrive:,Penn Station,11:16AM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,10:11AM,Off Peak,2039,Late - 16 mins
,,Arrive:,Penn Station,11:33AM,,,
4/4/2018,Long Beach,Depart:,Long Beach Station,10:12AM,Off Peak,831,Late - 13 mins
,,Arrive:,Penn Station,11:05AM,,,
4/4/2018,Hunt. Hicks.,Depart:,Penn Station,10:36AM,Off Peak,1620,Late - 90 mins
,,Arrive:,Huntington Station,11:45AM,,,
4/4/2018,Babylon,Depart:,Penn Station,10:39AM,Off Peak,44,Late - 78 mins
,,Arrive:,Babylon Station,11:53AM,,,
4/4/2018,Far Rockaway,Depart:,Penn Station,11:02AM,Off Peak,1328,Late - 20 mins
,,Arrive:,Jamaica Station,11:21AM,,,
4/4/2018,Oyster Bay,Depart:,Jamaica Station,11:05AM,Off Peak,506,Canceled
,,Arrive:,Oyster Bay Station,12:00PM,,,
4/4/2018,Babylon,Depart:,Penn Station,11:06AM,Off Peak,48,Late - 23 mins
,,Arrive:,Babylon Station,12:21PM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,11:11AM,Off Peak,2041,Late - 9 mins
,,Arrive:,Penn Station,12:33PM,,,
4/4/2018,Long Beach,Depart:,Penn Station,11:12AM,Off Peak,822,Late - 21 mins
,,Arrive:,Long Beach Station,12:04PM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Penn Station,11:17AM,Off Peak,2016,Late - 32 mins
,,Arrive:,Ronkonkoma Station,12:40PM,,,
4/4/2018,Babylon,Depart:,Penn Station,11:23AM,Off Peak,50,Late - 24 mins
,,Arrive:,Babylon Station,12:24PM,,,
4/4/2018,Montauk,Depart:,Jamaica Station,11:25AM,Off Peak,2706,Late - 22 mins
,,Arrive:,Patchogue Station,12:36PM,,,
4/4/2018,Hunt. Hicks.,Depart:,Penn Station,11:36AM,Off Peak,1622,Late - 19 mins
,,Arrive:,Huntington Station,12:45PM,,,
4/4/2018,Babylon,Depart:,Penn Station,11:39AM,Off Peak,52,Late - 16 mins
,,Arrive:,Babylon Station,12:53PM,,,
4/4/2018,Port Washington,Depart:,Penn Station,11:50AM,Off Peak,426,Late - 10 mins
,,Arrive:,Port Washington Station,12:35PM,,,
4/4/2018,Babylon,Depart:,Babylon Station,12:00PM,Off Peak,103,Late - 6 mins
,,Arrive:,Penn Station, 1:08PM,,,
4/4/2018,Hunt. Hicks.,Depart:,Huntington Station,12:03PM,Off Peak,1641,Late - 6 mins
,,Arrive:,Penn Station, 1:12PM,,,
4/4/2018,Babylon,Depart:,Penn Station,12:06PM,Off Peak,102,Canceled
,,Arrive:,Babylon Station, 1:21PM,,,
4/4/2018,Long Beach,Depart:,Penn Station,12:12PM,Off Peak,824,Late - 20 mins
,,Arrive:,Long Beach Station, 1:04PM,,,
4/4/2018,Long Beach,Depart:,Long Beach Station,12:12PM,Off Peak,851,Late - 6 mins
,,Arrive:,Penn Station, 1:05PM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Farmingdale Station,12:16PM,Off Peak,2319,Late - 6 mins
,,Arrive:,Penn Station, 1:15PM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Penn Station,12:17PM,Off Peak,2050,Late - 10 mins
,,Arrive:,Ronkonkoma Station, 1:40PM,,,
4/4/2018,Oyster Bay,Depart:,Oyster Bay Station,12:37PM,Off Peak,517,Canceled
,,Arrive:,Jamaica Station, 1:36PM,,,
4/4/2018,Port Washington,Depart:,Port Washington Station,12:40PM,Off Peak,445,Late - 7 mins
,,Arrive:,Penn Station, 1:25PM,,,
4/4/2018,West Hempstead,Depart:,Valley Stream Station,12:46PM,Off Peak,950,Late - 14 mins
,,Arrive:,West Hempstead Station, 1:01PM,,,
4/4/2018,Hunt. Hicks.,Depart:,Huntington Station, 1:03PM,Off Peak,1701,Late - 10 mins
,,Arrive:,Penn Station, 2:12PM,,,
4/4/2018,Oyster Bay,Depart:,Jamaica Station, 1:03PM,Off Peak,552,Late - 8 mins
,,Arrive:,Oyster Bay Station, 2:00PM,,,
4/4/2018,Hempstead,Depart:,Atlantic Terminal, 1:06PM,Off Peak,750,Late - 9 mins
,,Arrive:,Hempstead Station, 1:58PM,,,
4/4/2018,Port Jefferson,Depart:,Hicksville Station, 1:08PM,Off Peak,650,Late - 12 mins
,,Arrive:,Port Jefferson Station, 2:10PM,,,
4/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 1:11PM,Off Peak,2053,Late - 10 mins
,,Arrive:,Penn Station, 2:33PM,,,
4/4/2018,Long Beach,Depart:,Penn Station, 1:12PM,Off Peak,852,Late - 8 mins
,,Arrive:,Long Beach Station, 2:04PM,,,
4/4/2018,Long Beach,Depart:,Long Beach Station, 1:12PM,Off Peak,853,Late - 6 mins
,,Arrive:,Penn Station, 2:05PM,,,
4/4/2018,Babylon,Depart:,Penn Station, 1:23PM,Off Peak,110,Late - 7 mins
,,Arrive:,Babylon Station, 2:24PM,,,
4/4/2018,Long Beach,Depart:,Long Beach Station, 3:09PM,Off Peak,857,Late - 7 mins
,,Arrive:,Penn Station, 3:59PM,,,
4/4/2018,Long Beach,Depart:,Long Beach Station, 4:02PM,Off Peak,861,Late - 7 mins
,,Arrive:,Penn Station, 4:58PM,,,
4/4/2018,Babylon,Depart:,Babylon Station, 4:08PM,Off Peak,127,Late - 7 mins
,,Arrive:,Penn Station, 5:23PM,,,
4/4/2018,Port Washington,Depart:,Port Washington Station, 4:36PM,Off Peak,461,Late - 12 mins
,,Arrive:,Penn Station, 5:20PM,,,
4/4/2018,Far Rockaway,Depart:,Jamaica Station, 4:52PM,Off Peak,1453,Late - 6 mins
,,Arrive:,Atlantic Terminal, 5:10PM,,,
4/4/2018,Port Jefferson,Depart:,Hunterspoint Ave., 5:12PM,PM Peak,662,Late - 6 mins
,,Arrive:,Port Jefferson Station, 7:00PM,,,
4/4/2018,Port Washington,Depart:,Penn Station, 5:30PM,PM Peak,360,Late - 11 mins
,,Arrive:,Great Neck Station, 6:05PM,,,
4/4/2018,Port Jefferson,Depart:,Long Island City, 5:30PM,PM Peak,664,Late - 6 mins
,,Arrive:,Port Jefferson Station, 7:30PM,,,
4/4/2018,Long Beach,Depart:,Atlantic Terminal, 5:41PM,PM Peak,874,Late - 9 mins
,,Arrive:,Long Beach Station, 6:32PM,,,
4/4/2018,Port Washington,Depart:,Penn Station, 5:45PM,PM Peak,454,Late - 11 mins
,,Arrive:,Port Washington Station, 6:21PM,,,
4/4/2018,Oyster Bay,Depart:,Oyster Bay Station, 5:52PM,Off Peak,557,Late - 6 mins
,,Arrive:,Jamaica Station, 6:53PM,,,
4/4/2018,Long Beach,Depart:,Penn Station, 5:56PM,PM Peak,876,Late - 22 mins
,,Arrive:,Long Beach Station, 6:49PM,,,
4/4/2018,Hempstead,Depart:,Hempstead Station, 6:20PM,Off Peak,765,Late - 8 mins
,,Arrive:,Atlantic Terminal, 7:10PM,,,
4/4/2018,Port Washington,Depart:,Great Neck Station, 6:23PM,Off Peak,353,Late - 12 mins
,,Arrive:,Penn Station, 6:58PM,,,
4/4/2018,Port Washington,Depart:,Port Washington Station, 6:24PM,Off Peak,467,Late - 12 mins
,,Arrive:,Penn Station, 7:01PM,,,
4/4/2018,Long Beach,Depart:,Long Beach Station, 6:38PM,Off Peak,867,Late - 13 mins
,,Arrive:,Atlantic Terminal, 7:33PM,,,
4/4/2018,Hempstead,Depart:,Penn Station, 6:40PM,PM Peak,772,Late - 12 mins
,,Arrive:,Hempstead Station, 7:33PM,,,
4/4/2018,Port Washington,Depart:,Great Neck Station, 6:46PM,Off Peak,355,Late - 8 mins
,,Arrive:,Penn Station, 7:15PM,,,
4/4/2018,Hempstead,Depart:,Hempstead Station, 7:09PM,Off Peak,767,Late - 9 mins
,,Arrive:,Atlantic Terminal, 8:00PM,,,
4/4/2018,West Hempstead,Depart:,Atlantic Terminal, 7:24PM,PM Peak,966,Late - 9 mins
,,Arrive:,West Hempstead Station, 8:10PM,,,
4/4/2018,Port Washington,Depart:,Port Washington Station, 7:39PM,Off Peak,471,Late - 6 mins
,,Arrive:,Penn Station, 8:22PM,,,
4/4/2018,Port Jefferson,Depart:,Huntington Station,10:55PM,Off Peak,674,Late - 11 mins
,,Arrive:,Port Jefferson Station,11:42PM,,,
4/4/2018,Babylon,Depart:,Penn Station,11:09PM,Off Peak,194,Late - 7 mins
,,Arrive:,Babylon Station,12:26AM,,,
4/4/2018,Port Jefferson,Depart:,Port Jefferson Station,11:22PM,Off Peak,665,Late - 14 mins
,,Arrive:,Huntington Station,12:10AM,,,
4/4/2018,Port Jefferson,Depart:,Hicksville Station,11:31PM,Off Peak,676,Late - 10 mins
,,Arrive:,Port Jefferson Station,12:35AM,,,
4/5/2018,Babylon,Depart:,Babylon Station, 5:17AM,AM Peak,15,Late - 7 mins
,,Arrive:,Atlantic Terminal, 6:32AM,,,
4/5/2018,Port Washington,Depart:,Port Washington Station, 5:22AM,AM Peak,491,Canceled
,,Arrive:,Penn Station, 6:03AM,,,
4/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 5:27AM,AM Peak,1611,Late - 6 mins
,,Arrive:,Penn Station, 6:35AM,,,
4/5/2018,Port Jefferson,Depart:,Port Jefferson Station, 5:44AM,AM Peak,605,Late - 6 mins
,,Arrive:,Penn Station, 7:20AM,,,
4/5/2018,Montauk,Depart:,Speonk Station, 6:21AM,AM Peak,2737,Late - 6 mins
,,Arrive:,Penn Station, 8:23AM,,,
4/5/2018,Port Washington,Depart:,Penn Station, 6:32AM,Off Peak,408,Late - 8 mins
,,Arrive:,Port Washington Station, 7:16AM,,,
4/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 6:38AM,AM Peak,1619,Late - 9 mins
,,Arrive:,Atlantic Terminal, 7:36AM,,,
4/5/2018,Port Washington,Depart:,Port Washington Station, 6:45AM,AM Peak,415,Late - 6 mins
,,Arrive:,Penn Station, 7:24AM,,,
4/5/2018,Port Jefferson,Depart:,Port Jefferson Station, 6:45AM,AM Peak,611,Late - 6 mins
,,Arrive:,Hunterspoint Ave., 8:30AM,,,
4/5/2018,West Hempstead,Depart:,West Hempstead Station, 6:53AM,AM Peak,903,Late - 8 mins
,,Arrive:,Atlantic Terminal, 7:41AM,,,
4/5/2018,Long Beach,Depart:,Long Beach Station, 6:54AM,AM Peak,813,Late - 7 mins
,,Arrive:,Atlantic Terminal, 7:49AM,,,
4/5/2018,Babylon,Depart:,Wantagh Station, 6:56AM,AM Peak,1009,Late - 8 mins
,,Arrive:,Atlantic Terminal, 7:45AM,,,
4/5/2018,Ronk. (greenpt.),Depart:,Farmingdale Station, 6:57AM,AM Peak,2303,Canceled
,,Arrive:,Penn Station, 7:48AM,,,
4/5/2018,Long Beach,Depart:,Atlantic Terminal, 7:30AM,Off Peak,812,Late - 7 mins
,,Arrive:,Long Beach Station, 8:22AM,,,
4/5/2018,Long Beach,Depart:,Long Beach Station, 7:39AM,AM Peak,819,Late - 6 mins
,,Arrive:,Penn Station, 8:32AM,,,
4/5/2018,Hempstead,Depart:,Atlantic Terminal, 7:51AM,Off Peak,710,Late - 9 mins
,,Arrive:,Hempstead Station, 8:38AM,,,
4/5/2018,Port Washington,Depart:,Little Neck Station, 7:55AM,AM Peak,305,Late - 8 mins
,,Arrive:,Penn Station, 8:26AM,,,
4/5/2018,West Hempstead,Depart:,West Hempstead Station, 8:28AM,AM Peak,909,Late - 7 mins
