Date,Branch,Type,Station,Time,Period,trip_short_name,Status
,,Arrive:,Hunterspoint Ave., 7:49AM,,,
6/8/2018,Hunt. Hicks.,Depart:,Westbury Station, 6:59AM,AM Peak,2401,Canceled
,,Arrive:,Penn Station, 7:43AM,,,
6/8/2018,Hunt. Hicks.,Depart:,Huntington Station, 7:12AM,AM Peak,1623,Late - 6 mins
,,Arrive:,Penn Station, 8:10AM,,,
6/8/2018,Oyster Bay,Depart:,Oyster Bay Station, 7:13AM,AM Peak,507,Late - 8 mins
,,Arrive:,Long Island City, 8:37AM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Brentwood Station, 7:15AM,AM Peak,2021,Late - 10 mins
,,Arrive:,Penn Station, 8:23AM,,,
6/8/2018,Hunt. Hicks.,Depart:,Westbury Station, 7:18AM,AM Peak,2403,Late - 7 mins
,,Arrive:,Penn Station, 8:02AM,,,
6/8/2018,Hunt. Hicks.,Depart:,Huntington Station, 7:19AM,AM Peak,1625,Late - 11 mins
,,Arrive:,Atlantic Terminal, 8:25AM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:19AM,AM Peak,2023,Late - 7 mins
,,Arrive:,Penn Station, 8:28AM,,,
6/8/2018,Hempstead,Depart:,Hempstead Station, 7:36AM,AM Peak,721,Late - 10 mins
,,Arrive:,Atlantic Terminal, 8:30AM,,,
6/8/2018,Far Rockaway,Depart:,Far Rockaway Station, 7:49AM,AM Peak,2821,Late - 8 mins
,,Arrive:,Penn Station, 8:42AM,,,
6/8/2018,Far Rockaway,Depart:,Far Rockaway Station, 8:21AM,AM Peak,2825,Late - 6 mins
,,Arrive:,Penn Station, 9:17AM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Penn Station,11:15AM,Off Peak,2016,Late - 27 mins
,,Arrive:,Ronkonkoma Station,12:37PM,,,
6/8/2018,Montauk,Depart:,Jamaica Station,11:25AM,Off Peak,2796,Late - 10 mins
,,Arrive:,Montauk Station, 2:15PM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,11:41AM,Off Peak,2041,Late - 15 mins
,,Arrive:,Penn Station, 1:02PM,,,
6/8/2018,Montauk,Depart:,Babylon Station,12:02PM,Off Peak,2786,Canceled
,,Arrive:,Patchogue Station,12:26PM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15PM,Off Peak,2050,Late - 14 mins
,,Arrive:,Ronkonkoma Station, 1:37PM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Penn Station, 1:15PM,Off Peak,2052,Late - 13 mins
,,Arrive:,Ronkonkoma Station, 2:37PM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 1:41PM,Off Peak,2053,Late - 10 mins
,,Arrive:,Penn Station, 3:02PM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Penn Station, 2:15PM,Off Peak,2054,Late - 12 mins
,,Arrive:,Ronkonkoma Station, 3:37PM,,,
6/8/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 2:41PM,Off Peak,2055,Late - 16 mins
,,Arrive:,Penn Station, 4:03PM,,,
6/8/2018,Port Jefferson,Depart:,Port Jefferson Station, 4:06PM,Off Peak,655,Late - 35 mins
,,Arrive:,Jamaica Station, 5:39PM,,,
6/8/2018,Montauk,Depart:,Babylon Station, 4:28PM,Off Peak,2774,Late - 7 mins
,,Arrive:,Patchogue Station, 4:58PM,,,
6/8/2018,Port Washington,Depart:,Port Washington Station, 4:36PM,Off Peak,461,Late - 11 mins
,,Arrive:,Penn Station, 5:20PM,,,
6/8/2018,Babylon,Depart:,Babylon Station, 4:39PM,Off Peak,131,Late - 10 mins
,,Arrive:,Penn Station, 5:53PM,,,
6/8/2018,Port Washington,Depart:,Port Washington Station, 5:00PM,Off Peak,463,Late - 11 mins
,,Arrive:,Penn Station, 5:47PM,,,
6/8/2018,Port Washington,Depart:,Penn Station, 5:30PM,PM Peak,360,Late - 9 mins
,,Arrive:,Great Neck Station, 6:05PM,,,
6/8/2018,Port Washington,Depart:,Penn Station, 5:45PM,PM Peak,454,Late - 9 mins
,,Arrive:,Port Washington Station, 6:21PM,,,
6/8/2018,Port Washington,Depart:,Penn Station, 5:57PM,PM Peak,364,Late - 12 mins
,,Arrive:,Great Neck Station, 6:30PM,,,
6/8/2018,Babylon,Depart:,Babylon Station, 6:07PM,Off Peak,137,Late - 8 mins
,,Arrive:,Penn Station, 7:19PM,,,
6/8/2018,Port Washington,Depart:,Penn Station, 6:12PM,PM Peak,456,Late - 13 mins
,,Arrive:,Port Washington Station, 6:48PM,,,
6/8/2018,Port Washington,Depart:,Great Neck Station, 6:23PM,Off Peak,353,Late - 11 mins
,,Arrive:,Penn Station, 6:58PM,,,
6/8/2018,Port Washington,Depart:,Port Washington Station, 6:24PM,Off Peak,467,Late - 7 mins
,,Arrive:,Penn Station, 7:03PM,,,
6/8/2018,Port Jefferson,Depart:,Hunterspoint Ave., 6:30PM,PM Peak,668,Partially Canceled
,,Arrive:,Port Jefferson Station, 8:15PM,,,
6/8/2018,Port Washington,Depart:,Great Neck Station, 6:46PM,Off Peak,355,Late - 19 mins
,,Arrive:,Penn Station, 7:15PM,,,
6/8/2018,Port Washington,Depart:,Port Washington Station, 8:09PM,Off Peak,473,Late - 14 mins
,,Arrive:,Penn Station, 8:52PM,,,
6/8/2018,Babylon,Depart:,Babylon Station, 8:13PM,Off Peak,147,Late - 7 mins
,,Arrive:,Penn Station, 9:27PM,,,
6/8/2018,Port Washington,Depart:,Penn Station, 9:19PM,Off Peak,470,Late - 8 mins
,,Arrive:,Port Washington Station,10:04PM,,,
6/8/2018,Babylon,Depart:,Penn Station,10:06PM,Off Peak,188,Late - 8 mins
,,Arrive:,Babylon Station,11:23PM,,,
6/8/2018,Babylon,Depart:,Penn Station,11:40PM,Off Peak,198,Late - 8 mins
,,Arrive:,Babylon Station,12:56AM,,,
6/8/2018,Hunt. Hicks.,Depart:,Penn Station,11:43PM,Off Peak,1754,Late - 9 mins
,,Arrive:,Huntington Station,12:48AM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15AM,Off Peak,8000,Late - 6 mins
,,Arrive:,Ronkonkoma Station, 1:36AM,,,
6/9/2018,Oyster Bay,Depart:,Jamaica Station, 1:46AM,Off Peak,6500,Late - 12 mins
,,Arrive:,Oyster Bay Station, 2:41AM,,,
6/9/2018,Montauk,Depart:,Jamaica Station, 8:10AM,Off Peak,8704,Late - 30 mins
,,Arrive:,Montauk Station,10:49AM,,,
6/9/2018,Montauk,Depart:,Patchogue Station,11:20AM,Off Peak,8761,Late - 8 mins
,,Arrive:,Babylon Station,11:50AM,,,
6/9/2018,Montauk,Depart:,Montauk Station,11:26AM,Off Peak,8703,Late - 21 mins
,,Arrive:,Jamaica Station, 1:58PM,,,
6/9/2018,Hempstead,Depart:,Penn Station,11:40AM,Off Peak,7914,Late - 12 mins
,,Arrive:,Bellmont Race Track,12:16PM,,,
6/9/2018,Hempstead,Depart:,Penn Station,12:08PM,Off Peak,7916,Late - 9 mins
,,Arrive:,Bellmont Race Track,12:43PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station,12:40PM,Off Peak,7703,Late - 24 mins
,,Arrive:,Penn Station, 1:43PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,12:40PM,Off Peak,8051,Late - 56 mins
,,Arrive:,Penn Station, 1:59PM,,,
6/9/2018,Long Beach,Depart:,Penn Station,12:43PM,Off Peak,6850,Late - 7 mins
,,Arrive:,Long Beach Station, 1:39PM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal,12:44PM,Off Peak,6750,Partially Canceled
,,Arrive:,Hempstead Station, 1:35PM,,,
6/9/2018,Hempstead,Depart:,Penn Station,12:46PM,Off Peak,7920,Late - 66 mins
,,Arrive:,Bellmont Race Track, 1:22PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station,12:53PM,Off Peak,7704,Partially Canceled
,,Arrive:,Huntington Station, 1:57PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 1:08PM,Off Peak,7922,Late - 59 mins
,,Arrive:,Bellmont Race Track, 1:40PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 1:10PM,Off Peak,7705,Late - 59 mins
,,Arrive:,Penn Station, 2:16PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 1:13PM,Off Peak,8052,Late - 45 mins
,,Arrive:,Ronkonkoma Station, 2:35PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 1:16PM,Off Peak,7924,Late - 52 mins
,,Arrive:,Bellmont Race Track, 1:52PM,,,
6/9/2018,Babylon,Depart:,Babylon Station, 1:20PM,Off Peak,6107,Late - 6 mins
,,Arrive:,Penn Station, 2:36PM,,,
6/9/2018,Hempstead,Depart:,Hempstead Station, 1:20PM,Off Peak,6753,Canceled
,,Arrive:,Atlantic Terminal, 2:13PM,,,
6/9/2018,Babylon,Depart:,Penn Station, 1:26PM,Off Peak,6104,Late - 10 mins
,,Arrive:,Babylon Station, 2:43PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 1:34PM,Off Peak,7928,Late - 39 mins
,,Arrive:,Bellmont Race Track, 2:10PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 1:40PM,Off Peak,7707,Late - 34 mins
,,Arrive:,Penn Station, 2:43PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 1:40PM,Off Peak,8053,Late - 30 mins
,,Arrive:,Penn Station, 2:59PM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal, 1:44PM,Off Peak,6752,Canceled
,,Arrive:,Hempstead Station, 2:35PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 1:53PM,Off Peak,7708,Canceled
,,Arrive:,Huntington Station, 2:57PM,,,
6/9/2018,Oyster Bay,Depart:,Oyster Bay Station, 2:00PM,Off Peak,6555,Late - 31 mins
,,Arrive:,Jamaica Station, 2:57PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 2:10PM,Off Peak,7709,Late - 27 mins
,,Arrive:,Penn Station, 3:16PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 2:13PM,Off Peak,8054,Canceled
,,Arrive:,Ronkonkoma Station, 3:35PM,,,
6/9/2018,Hempstead,Depart:,Hempstead Station, 2:20PM,Off Peak,6755,Late - 32 mins
,,Arrive:,Atlantic Terminal, 3:13PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 2:22PM,Off Peak,7710,Late - 40 mins
,,Arrive:,Huntington Station, 3:28PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station, 2:24PM,Off Peak,6855,Late - 10 mins
,,Arrive:,Penn Station, 3:21PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 2:30PM,Off Peak,7960,Late - 70 mins
,,Arrive:,Bellmont Race Track, 3:07PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 2:36PM,Off Peak,7930,Late - 74 mins
,,Arrive:,Bellmont Race Track, 3:10PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 2:40PM,Off Peak,7711,Canceled
,,Arrive:,Penn Station, 3:43PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 2:40PM,Off Peak,8055,Late - 23 mins
,,Arrive:,Penn Station, 3:59PM,,,
6/9/2018,Oyster Bay,Depart:,Jamaica Station, 2:52PM,Off Peak,6550,Late - 34 mins
,,Arrive:,Oyster Bay Station, 3:46PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 2:53PM,Off Peak,7712,Late - 16 mins
,,Arrive:,Huntington Station, 3:57PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 2:59PM,Off Peak,7932,Late - 76 mins
,,Arrive:,Bellmont Race Track, 3:35PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 3:10PM,Off Peak,7713,Canceled
,,Arrive:,Penn Station, 4:16PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 3:13PM,Off Peak,8056,Late - 9 mins
,,Arrive:,Ronkonkoma Station, 4:35PM,,,
6/9/2018,Hempstead,Depart:,Hempstead Station, 3:20PM,Off Peak,6757,Late - 48 mins
,,Arrive:,Atlantic Terminal, 4:13PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 3:22PM,Off Peak,7714,Late - 26 mins
,,Arrive:,Huntington Station, 4:28PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station, 3:24PM,Off Peak,6857,Late - 9 mins
,,Arrive:,Penn Station, 4:21PM,,,
6/9/2018,Hempstead,Depart:,Jamaica Station, 3:25PM,Off Peak,7952,Canceled
,,Arrive:,Bellmont Race Track, 3:38PM,,,
6/9/2018,Hempstead,Depart:,Penn Station, 3:36PM,Off Peak,7934,Late - 45 mins
,,Arrive:,Bellmont Race Track, 4:06PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 3:40PM,Off Peak,7715,Late - 15 mins
,,Arrive:,Penn Station, 4:43PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 3:40PM,Off Peak,8057,Late - 9 mins
,,Arrive:,Penn Station, 4:59PM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal, 3:44PM,Off Peak,6756,Late - 14 mins
,,Arrive:,Hempstead Station, 4:35PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 3:53PM,Off Peak,7716,Late - 19 mins
,,Arrive:,Huntington Station, 4:57PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 4:10PM,Off Peak,7717,Late - 8 mins
,,Arrive:,Penn Station, 5:16PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 4:13PM,Off Peak,8058,Late - 18 mins
,,Arrive:,Ronkonkoma Station, 5:35PM,,,
6/9/2018,Hempstead,Depart:,Bellmont Race Track, 4:20PM,Off Peak,7901,Late - 22 mins
,,Arrive:,Jamaica Station, 4:32PM,,,
6/9/2018,Hempstead,Depart:,Jamaica Station, 4:20PM,Off Peak,7936,Canceled
,,Arrive:,Bellmont Race Track, 4:32PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station, 4:24PM,Off Peak,6859,Late - 8 mins
,,Arrive:,Penn Station, 5:21PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 4:40PM,Off Peak,8059,Late - 22 mins
,,Arrive:,Penn Station, 5:59PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station, 4:42PM,Off Peak,6889,Canceled
,,Arrive:,Penn Station, 5:34PM,,,
6/9/2018,Long Beach,Depart:,Penn Station, 4:43PM,Off Peak,6858,Late - 9 mins
,,Arrive:,Long Beach Station, 5:39PM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal, 4:44PM,Off Peak,6758,Late - 10 mins
,,Arrive:,Jamaica Station, 5:05PM,,,
6/9/2018,Hempstead,Depart:,Bellmont Race Track, 4:51PM,Off Peak,7903,Canceled
,,Arrive:,Jamaica Station, 5:03PM,,,
6/9/2018,Hempstead,Depart:,Jamaica Station, 4:59PM,Off Peak,7938,Late - 28 mins
,,Arrive:,Bellmont Race Track, 5:11PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 5:10PM,Off Peak,7721,Late - 9 mins
,,Arrive:,Penn Station, 6:16PM,,,
6/9/2018,Hempstead,Depart:,Bellmont Race Track, 5:20PM,Off Peak,7905,Late - 23 mins
,,Arrive:,Jamaica Station, 5:33PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station, 5:24PM,Off Peak,6865,Late - 10 mins
,,Arrive:,Penn Station, 6:21PM,,,
6/9/2018,Montauk,Depart:,Montauk Station, 5:26PM,Off Peak,8715,Late - 21 mins
,,Arrive:,Jamaica Station, 7:58PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 5:40PM,Off Peak,8061,Late - 34 mins
,,Arrive:,Penn Station, 6:59PM,,,
6/9/2018,Port Washington,Depart:,Port Washington Station, 5:42PM,Off Peak,6473,Late - 7 mins
,,Arrive:,Penn Station, 6:27PM,,,
6/9/2018,Port Washington,Depart:,Penn Station, 5:49PM,Off Peak,6472,Late - 7 mins
,,Arrive:,Port Washington Station, 6:35PM,,,
6/9/2018,Hempstead,Depart:,Bellmont Race Track, 5:51PM,Off Peak,7907,Late - 19 mins
,,Arrive:,Penn Station, 6:24PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 6:10PM,Off Peak,7725,Late - 7 mins
,,Arrive:,Penn Station, 7:16PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 6:13PM,Off Peak,8062,Late - 10 mins
,,Arrive:,Ronkonkoma Station, 7:35PM,,,
6/9/2018,Hempstead,Depart:,Bellmont Race Track, 6:35PM,Off Peak,7911,Late - 6 mins
,,Arrive:,Penn Station, 7:11PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 6:40PM,Off Peak,8063,Late - 18 mins
,,Arrive:,Penn Station, 7:59PM,,,
6/9/2018,Babylon,Depart:,Babylon Station, 6:53PM,Off Peak,6133,Late - 6 mins
,,Arrive:,Penn Station, 8:07PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 6:53PM,Off Peak,7728,Late - 10 mins
,,Arrive:,Huntington Station, 7:57PM,,,
6/9/2018,Hempstead,Depart:,Jamaica Station, 6:54PM,Off Peak,6763,Late - 20 mins
,,Arrive:,Atlantic Terminal, 7:13PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 7:13PM,Off Peak,8064,Late - 29 mins
,,Arrive:,Ronkonkoma Station, 8:35PM,,,
6/9/2018,Hempstead,Depart:,Hempstead Station, 7:20PM,Off Peak,6765,Late - 14 mins
,,Arrive:,Atlantic Terminal, 8:13PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:40PM,Off Peak,8065,Late - 10 mins
,,Arrive:,Penn Station, 8:59PM,,,
6/9/2018,Montauk,Depart:,Jamaica Station, 7:41PM,Off Peak,8738,Late - 32 mins
,,Arrive:,Speonk Station, 9:15PM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal, 7:44PM,Off Peak,6764,Late - 25 mins
,,Arrive:,Hempstead Station, 8:35PM,,,
6/9/2018,Oyster Bay,Depart:,Jamaica Station, 7:52PM,Off Peak,6558,Late - 34 mins
,,Arrive:,Oyster Bay Station, 8:46PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 7:53PM,Off Peak,7732,Late - 32 mins
,,Arrive:,Huntington Station, 8:57PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 8:13PM,Off Peak,8066,Late - 21 mins
,,Arrive:,Ronkonkoma Station, 9:35PM,,,
6/9/2018,Babylon,Depart:,Penn Station, 8:16PM,Off Peak,6134,Late - 7 mins
,,Arrive:,Babylon Station, 9:21PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 8:22PM,Off Peak,7734,Late - 16 mins
,,Arrive:,Huntington Station, 9:28PM,,,
6/9/2018,Port Jefferson,Depart:,Huntington Station, 8:38PM,Off Peak,6662,Late - 28 mins
,,Arrive:,Port Jefferson Station, 9:26PM,,,
6/9/2018,Port Washington,Depart:,Port Washington Station, 8:42PM,Off Peak,6485,Late - 6 mins
,,Arrive:,Penn Station, 9:27PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 8:53PM,Off Peak,7736,Late - 11 mins
,,Arrive:,Huntington Station, 9:57PM,,,
6/9/2018,Babylon,Depart:,Penn Station, 8:56PM,Off Peak,6136,Late - 10 mins
,,Arrive:,Babylon Station,10:12PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 9:10PM,Off Peak,7737,Late - 8 mins
,,Arrive:,Penn Station,10:16PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station, 9:13PM,Off Peak,8068,Late - 18 mins
,,Arrive:,Ronkonkoma Station,10:35PM,,,
6/9/2018,Far Rockaway,Depart:,Atlantic Terminal, 9:14PM,Off Peak,8868,Late - 8 mins
,,Arrive:,Far Rockaway Station,10:05PM,,,
6/9/2018,Babylon,Depart:,Babylon Station, 9:20PM,Off Peak,6145,Late - 6 mins
,,Arrive:,Penn Station,10:36PM,,,
6/9/2018,Hempstead,Depart:,Hempstead Station, 9:20PM,Off Peak,6769,Late - 10 mins
,,Arrive:,Atlantic Terminal,10:13PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station, 9:22PM,Off Peak,7738,Late - 17 mins
,,Arrive:,Huntington Station,10:28PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station, 9:24PM,Off Peak,6875,Late - 12 mins
,,Arrive:,Penn Station,10:21PM,,,
6/9/2018,Babylon,Depart:,Penn Station, 9:26PM,Off Peak,6138,Late - 8 mins
,,Arrive:,Babylon Station,10:43PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Huntington Station, 9:40PM,Off Peak,7739,Late - 8 mins
,,Arrive:,Penn Station,10:43PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 9:40PM,Off Peak,8069,Late - 28 mins
,,Arrive:,Penn Station,10:59PM,,,
6/9/2018,West Hempstead,Depart:,Valley Stream Station, 9:48PM,Off Peak,6960,Late - 8 mins
,,Arrive:,West Hempstead Station,10:03PM,,,
6/9/2018,Port Washington,Depart:,Penn Station, 9:49PM,Off Peak,6488,Late - 16 mins
,,Arrive:,Port Washington Station,10:35PM,,,
6/9/2018,Far Rockaway,Depart:,Far Rockaway Station, 9:50PM,Off Peak,8869,Late - 7 mins
,,Arrive:,Atlantic Terminal,10:42PM,,,
6/9/2018,Oyster Bay,Depart:,Jamaica Station, 9:52PM,Off Peak,6560,Late - 13 mins
,,Arrive:,Oyster Bay Station,10:46PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Penn Station,10:13PM,Off Peak,8070,Late - 17 mins
,,Arrive:,Ronkonkoma Station,11:35PM,,,
6/9/2018,Port Washington,Depart:,Penn Station,10:19PM,Off Peak,6490,Late - 10 mins
,,Arrive:,Port Washington Station,11:05PM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station,10:22PM,Off Peak,7742,Late - 10 mins
,,Arrive:,Huntington Station,11:28PM,,,
6/9/2018,Long Beach,Depart:,Long Beach Station,10:24PM,Off Peak,6877,Late - 12 mins
,,Arrive:,Penn Station,11:21PM,,,
6/9/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,10:40PM,Off Peak,8071,Late - 23 mins
,,Arrive:,Penn Station,11:59PM,,,
6/9/2018,Port Washington,Depart:,Port Washington Station,10:42PM,Off Peak,6493,Late - 11 mins
,,Arrive:,Penn Station,11:27PM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal,10:44PM,Off Peak,6770,Late - 8 mins
,,Arrive:,Hempstead Station,11:35PM,,,
6/9/2018,Oyster Bay,Depart:,Jamaica Station,11:38PM,Off Peak,6562,Late - 7 mins
,,Arrive:,Oyster Bay Station,12:34AM,,,
6/9/2018,Hunt. Hicks.,Depart:,Penn Station,11:43PM,Off Peak,7746,Late - 13 mins
,,Arrive:,Huntington Station,12:48AM,,,
6/9/2018,Hempstead,Depart:,Atlantic Terminal,11:44PM,Off Peak,6772,Late - 8 mins
,,Arrive:,Hempstead Station,12:36AM,,,
6/10/2018,Babylon,Depart:,Penn Station,12:02AM,Off Peak,6000,Late - 17 mins
,,Arrive:,Babylon Station, 1:18AM,,,
6/10/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15AM,Off Peak,8000,Late - 9 mins
,,Arrive:,Ronkonkoma Station, 1:36AM,,,
6/10/2018,Babylon,Depart:,Penn Station,12:40AM,Off Peak,6002,Late - 6 mins
,,Arrive:,Babylon Station, 1:58AM,,,
6/10/2018,Port Jefferson,Depart:,Jamaica Station,12:40AM,Off Peak,6602,Late - 8 mins
,,Arrive:,Port Jefferson Station, 2:06AM,,,
6/10/2018,Port Jefferson,Depart:,Huntington Station,12:54AM,Off Peak,6600,Late - 7 mins
,,Arrive:,Port Jefferson Station, 1:41AM,,,
6/10/2018,Ronk. (greenpt.),Depart:,Penn Station, 1:22AM,Off Peak,8002,Late - 8 mins
,,Arrive:,Ronkonkoma Station, 2:41AM,,,
6/10/2018,Hempstead,Depart:,Atlantic Terminal, 1:43AM,Off Peak,6702,Late - 8 mins
,,Arrive:,Hempstead Station, 2:34AM,,,
6/10/2018,Ronk. (greenpt.),Depart:,Penn Station, 4:42AM,Off Peak,8006,Late - 8 mins
,,Arrive:,Ronkonkoma Station, 6:03AM,,,
6/10/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 9:40AM,Off Peak,8015,Late - 10 mins
,,Arrive:,Penn Station,10:59AM,,,
6/10/2018,Hunt. Hicks.,Depart:,Penn Station, 9:53AM,Off Peak,7624,Late - 14 mins
,,Arrive:,Huntington Station,10:57AM,,,
6/10/2018,Oyster Bay,Depart:,Oyster Bay Station,10:00AM,Off Peak,6507,Late - 11 mins
,,Arrive:,Jamaica Station,10:57AM,,,
6/10/2018,Ronk. (greenpt.),Depart:,Penn Station,10:13AM,Off Peak,8016,Late - 8 mins
,,Arrive:,Ronkonkoma Station,11:35AM,,,
6/10/2018,Hunt. Hicks.,Depart:,Huntington Station,10:40AM,Off Peak,7627,Late - 6 mins
,,Arrive:,Penn Station,11:43AM,,,
6/10/2018,Port Washington,Depart:,Port Washington Station,10:42AM,Off Peak,6427,Late - 9 mins
,,Arrive:,Penn Station,11:27AM,,,
6/10/2018,Montauk,Depart:,Speonk Station,12:00PM,Off Peak,8737,Late - 7 mins
,,Arrive:,Babylon Station, 1:00PM,,,
6/10/2018,Montauk,Depart:,Jamaica Station,12:10PM,Off Peak,8710,Late - 10 mins
,,Arrive:,Montauk Station, 2:53PM,,,
6/10/2018,Montauk,Depart:,Babylon Station,12:19PM,Off Peak,8764,Late - 6 mins
,,Arrive:,Patchogue Station,12:49PM,,,
6/10/2018,Montauk,Depart:,Montauk Station, 1:26PM,Off Peak,8705,Late - 22 mins
,,Arrive:,Jamaica Station, 3:58PM,,,
6/10/2018,Montauk,Depart:,Patchogue Station, 3:30PM,Off Peak,8765,Late - 8 mins
,,Arrive:,Babylon Station, 4:00PM,,,
6/10/2018,West Hempstead,Depart:,Valley Stream Station, 3:48PM,Off Peak,6954,Late - 6 mins
,,Arrive:,West Hempstead Station, 4:03PM,,,
6/10/2018,Babylon,Depart:,Jamaica Station, 4:04PM,Off Peak,7359,Late - 16 mins
,,Arrive:,Penn Station, 4:24PM,,,
6/10/2018,Montauk,Depart:,Patchogue Station, 4:22PM,Off Peak,8767,Late - 10 mins
,,Arrive:,Babylon Station, 4:52PM,,,
6/10/2018,Ronk. (greenpt.),Depart:,Greenport Station, 5:11PM,Off Peak,6253,Late - 6 mins
,,Arrive:,Ronkonkoma Station, 6:35PM,,,
6/10/2018,Babylon,Depart:,Babylon Station, 5:20PM,Off Peak,6127,Late - 7 mins
,,Arrive:,Penn Station, 6:36PM,,,
6/10/2018,Montauk,Depart:,Montauk Station, 5:26PM,Off Peak,8715,Late - 8 mins
,,Arrive:,Jamaica Station, 7:58PM,,,
6/11/2018,West Hempstead,Depart:,West Hempstead Station, 7:34AM,AM Peak,907,Late - 10 mins
,,Arrive:,Penn Station, 8:29AM,,,
6/11/2018,Port Washington,Depart:,Little Neck Station, 7:55AM,AM Peak,305,Late - 10 mins
,,Arrive:,Penn Station, 8:26AM,,,
