Date,Branch,Type,Station,Time,Period,trip_short_name,Status
9/1/2018,Montauk,Depart:,Patchogue Station, 9:26PM,Off Peak,8775,Late - 9 mins
,,Arrive:,Babylon Station, 9:56PM,,,
9/1/2018,Port Washington,Depart:,Port Washington Station,10:42PM,Off Peak,6493,Late - 10 mins
,,Arrive:,Penn Station,11:27PM,,,
9/1/2018,Long Beach,Depart:,Penn Station,10:43PM,Off Peak,6870,Late - 7 mins
,,Arrive:,Long Beach Station,11:39PM,,,
9/1/2018,Hunt. Hicks.,Depart:,Penn Station,11:43PM,Off Peak,7746,Late - 8 mins
,,Arrive:,Huntington Station,12:48AM,,,
9/2/2018,Montauk,Depart:,Jamaica Station, 7:10AM,Off Peak,8702,Late - 12 mins
,,Arrive:,Montauk Station, 9:51AM,,,
9/2/2018,Port Washington,Depart:,Port Washington Station,10:11AM,Off Peak,6425,Late - 7 mins
,,Arrive:,Penn Station,10:56AM,,,
9/2/2018,Montauk,Depart:,Montauk Station,11:26AM,Off Peak,8703,Late - 13 mins
,,Arrive:,Jamaica Station, 1:58PM,,,
9/2/2018,Ronk. (greenpt.),Depart:,Penn Station, 2:13PM,Off Peak,8054,Late - 8 mins
,,Arrive:,Ronkonkoma Station, 3:35PM,,,
9/2/2018,Babylon,Depart:,Penn Station, 3:56PM,Off Peak,6116,Late - 6 mins
,,Arrive:,Babylon Station, 5:12PM,,,
9/2/2018,Montauk,Depart:,Montauk Station, 5:26PM,Off Peak,8715,Late - 17 mins
,,Arrive:,Jamaica Station, 7:58PM,,,
9/2/2018,Montauk,Depart:,Montauk Station, 7:33PM,Off Peak,8719,Late - 7 mins
,,Arrive:,Jamaica Station,10:15PM,,,
9/2/2018,Montauk,Depart:,Jamaica Station, 7:41PM,Off Peak,8738,Late - 15 mins
,,Arrive:,Speonk Station, 9:15PM,,,
9/2/2018,Montauk,Depart:,Patchogue Station, 9:26PM,Off Peak,8775,Late - 11 mins
,,Arrive:,Babylon Station, 9:56PM,,,
9/2/2018,Ronk. (greenpt.),Depart:,Penn Station,10:13PM,Off Peak,8070,Late - 35 mins
,,Arrive:,Ronkonkoma Station,11:35PM,,,
9/2/2018,Babylon,Depart:,Penn Station,10:40PM,Off Peak,6144,Late - 6 mins
,,Arrive:,Babylon Station,11:56PM,,,
9/2/2018,Port Washington,Depart:,Port Washington Station,10:42PM,Off Peak,6493,Late - 9 mins
,,Arrive:,Penn Station,11:27PM,,,
9/2/2018,Ronk. (greenpt.),Depart:,Penn Station,11:13PM,Off Peak,8072,Late - 12 mins
,,Arrive:,Ronkonkoma Station,12:35AM,,,
9/2/2018,Hunt. Hicks.,Depart:,Penn Station,11:43PM,Off Peak,7746,Late - 8 mins
,,Arrive:,Huntington Station,12:48AM,,,
9/3/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15AM,Off Peak,8000,Late - 20 mins
,,Arrive:,Ronkonkoma Station, 1:36AM,,,
9/3/2018,Montauk,Depart:,Jamaica Station, 7:10AM,Off Peak,8702,Late - 10 mins
,,Arrive:,Montauk Station, 9:51AM,,,
9/3/2018,Ronk. (greenpt.),Depart:,Penn Station, 7:13AM,Off Peak,8010,Late - 11 mins
,,Arrive:,Ronkonkoma Station, 8:35AM,,,
9/3/2018,Long Beach,Depart:,Long Beach Station, 7:24AM,Off Peak,6813,Late - 6 mins
,,Arrive:,Penn Station, 8:21AM,,,
9/3/2018,Montauk,Depart:,Jamaica Station,10:10AM,Off Peak,8706,Late - 20 mins
,,Arrive:,Montauk Station,12:53PM,,,
9/3/2018,Port Washington,Depart:,Penn Station,10:19AM,Off Peak,6422,Late - 13 mins
,,Arrive:,Port Washington Station,11:05AM,,,
9/3/2018,Port Washington,Depart:,Port Washington Station,11:11AM,Off Peak,6429,Late - 11 mins
,,Arrive:,Penn Station,11:56AM,,,
9/3/2018,Montauk,Depart:,Montauk Station,11:26AM,Off Peak,8703,Late - 33 mins
,,Arrive:,Jamaica Station, 1:58PM,,,
9/3/2018,Montauk,Depart:,Montauk Station, 1:26PM,Off Peak,8705,Late - 15 mins
,,Arrive:,Jamaica Station, 3:58PM,,,
9/3/2018,Port Washington,Depart:,Port Washington Station, 3:11PM,Off Peak,6463,Late - 6 mins
,,Arrive:,Penn Station, 3:56PM,,,
9/3/2018,Babylon,Depart:,Babylon Station, 3:20PM,Off Peak,6115,Late - 14 mins
,,Arrive:,Penn Station, 4:36PM,,,
9/3/2018,Montauk,Depart:,Montauk Station, 3:30PM,Off Peak,8709,Late - 12 mins
,,Arrive:,Jamaica Station, 6:15PM,,,
9/3/2018,Montauk,Depart:,Patchogue Station, 3:30PM,Off Peak,8765,Late - 7 mins
,,Arrive:,Babylon Station, 4:00PM,,,
9/3/2018,Hunt. Hicks.,Depart:,Huntington Station, 3:40PM,Off Peak,7715,Late - 10 mins
,,Arrive:,Penn Station, 4:43PM,,,
9/3/2018,Far Rockaway,Depart:,Far Rockaway Station, 3:50PM,Off Peak,8857,Late - 8 mins
,,Arrive:,Atlantic Terminal, 4:42PM,,,
9/3/2018,Montauk,Depart:,Montauk Station, 4:00PM,Off Peak,8711,Late - 9 mins
,,Arrive:,Long Island City, 7:15PM,,,
9/3/2018,Babylon,Depart:,Jamaica Station, 4:04PM,Off Peak,7359,Late - 15 mins
,,Arrive:,Penn Station, 4:24PM,,,
9/3/2018,Port Washington,Depart:,Port Washington Station, 4:11PM,Off Peak,6467,Late - 6 mins
,,Arrive:,Penn Station, 4:56PM,,,
9/3/2018,Port Washington,Depart:,Penn Station, 5:19PM,Off Peak,6470,Late - 10 mins
,,Arrive:,Port Washington Station, 6:05PM,,,
9/3/2018,Babylon,Depart:,Babylon Station, 5:20PM,Off Peak,6127,Late - 23 mins
,,Arrive:,Penn Station, 6:36PM,,,
9/3/2018,Montauk,Depart:,Patchogue Station, 5:21PM,Off Peak,8769,Late - 7 mins
,,Arrive:,Jamaica Station, 6:32PM,,,
9/3/2018,Long Beach,Depart:,Long Beach Station, 5:24PM,Off Peak,6865,Late - 6 mins
,,Arrive:,Penn Station, 6:21PM,,,
9/3/2018,Montauk,Depart:,Montauk Station, 5:26PM,Off Peak,8715,Late - 7 mins
,,Arrive:,Jamaica Station, 7:58PM,,,
9/3/2018,Port Washington,Depart:,Port Washington Station, 6:11PM,Off Peak,6475,Late - 10 mins
,,Arrive:,Penn Station, 6:56PM,,,
9/3/2018,Montauk,Depart:,Montauk Station, 8:36PM,Off Peak,8721,Late - 42 mins
,,Arrive:,Jamaica Station,11:15PM,,,
9/3/2018,Port Washington,Depart:,Penn Station, 9:49PM,Off Peak,6488,Late - 8 mins
,,Arrive:,Port Washington Station,10:35PM,,,
9/3/2018,Hunt. Hicks.,Depart:,Penn Station,11:43PM,Off Peak,7746,Late - 6 mins
,,Arrive:,Huntington Station,12:48AM,,,
9/4/2018,Babylon,Depart:,Penn Station,12:02AM,Off Peak,2,Late - 12 mins
,,Arrive:,Babylon Station, 1:19AM,,,
9/4/2018,Port Washington,Depart:,Penn Station, 1:18AM,Off Peak,402,Late - 70 mins
,,Arrive:,Port Washington Station, 2:04AM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station, 2:10AM,Off Peak,403,Partially Canceled
,,Arrive:,Penn Station, 2:55AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Greenport Station, 5:30AM,AM Peak,201,Partially Canceled
,,Arrive:,Ronkonkoma Station, 6:53AM,,,
9/4/2018,Montauk,Depart:,Montauk Station, 5:39AM,AM Peak,2703,Late - 9 mins
,,Arrive:,Long Island City, 8:44AM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station, 5:44AM,AM Peak,605,Late - 8 mins
,,Arrive:,Penn Station, 7:20AM,,,
9/4/2018,Oyster Bay,Depart:,Oyster Bay Station, 5:50AM,AM Peak,503,Late - 15 mins
,,Arrive:,Penn Station, 7:06AM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station, 6:17AM,AM Peak,411,Late - 7 mins
,,Arrive:,Penn Station, 7:03AM,,,
9/4/2018,Montauk,Depart:,Speonk Station, 6:21AM,AM Peak,2737,Late - 6 mins
,,Arrive:,Penn Station, 8:23AM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station, 6:45AM,AM Peak,611,Late - 8 mins
,,Arrive:,Hunterspoint Ave., 8:30AM,,,
9/4/2018,Long Beach,Depart:,Atlantic Terminal, 6:48AM,Off Peak,808,Late - 11 mins
,,Arrive:,Long Beach Station, 7:36AM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station, 6:57AM,AM Peak,613,Late - 6 mins
,,Arrive:,Hunterspoint Ave., 8:43AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:04AM,AM Peak,2021,Late - 16 mins
,,Arrive:,Penn Station, 8:19AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:17AM,AM Peak,2023,Late - 14 mins
,,Arrive:,Penn Station, 8:26AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:30AM,Off Peak,202,Late - 48 mins
,,Arrive:,Greenport Station, 8:54AM,,,
9/4/2018,Babylon,Depart:,Babylon Station, 7:35AM,AM Peak,43,Late - 6 mins
,,Arrive:,Penn Station, 8:48AM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station, 7:35AM,AM Peak,615,Late - 6 mins
,,Arrive:,Penn Station, 9:24AM,,,
9/4/2018,Hunt. Hicks.,Depart:,Huntington Station, 7:37AM,AM Peak,1629,Late - 11 mins
,,Arrive:,Penn Station, 8:37AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Penn Station, 7:38AM,Off Peak,2010,Late - 8 mins
,,Arrive:,Ronkonkoma Station, 8:59AM,,,
9/4/2018,Babylon,Depart:,Babylon Station, 7:45AM,AM Peak,45,Late - 6 mins
,,Arrive:,Penn Station, 8:56AM,,,
9/4/2018,Far Rockaway,Depart:,Far Rockaway Station, 7:49AM,AM Peak,2821,Late - 10 mins
,,Arrive:,Penn Station, 8:42AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Farmingdale Station, 7:51AM,AM Peak,2309,Late - 6 mins
,,Arrive:,Penn Station, 8:53AM,,,
9/4/2018,Long Beach,Depart:,Long Beach Station, 8:03AM,AM Peak,823,Late - 7 mins
,,Arrive:,Penn Station, 8:54AM,,,
9/4/2018,Babylon,Depart:,Freeport Station, 8:10AM,AM Peak,1105,Late - 6 mins
,,Arrive:,Penn Station, 8:50AM,,,
9/4/2018,Babylon,Depart:,Babylon Station, 8:16AM,AM Peak,49,Late - 14 mins
,,Arrive:,Penn Station, 9:31AM,,,
9/4/2018,Port Washington,Depart:,Penn Station, 8:22AM,Off Peak,412,Late - 7 mins
,,Arrive:,Port Washington Station, 9:08AM,,,
9/4/2018,Babylon,Depart:,Babylon Station, 8:35AM,AM Peak,51,Late - 12 mins
,,Arrive:,Penn Station, 9:37AM,,,
9/4/2018,Hempstead,Depart:,Hempstead Station, 8:45AM,AM Peak,727,Late - 9 mins
,,Arrive:,Atlantic Terminal, 9:34AM,,,
9/4/2018,Port Washington,Depart:,Penn Station, 8:52AM,Off Peak,414,Late - 9 mins
,,Arrive:,Port Washington Station, 9:37AM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station, 9:11AM,AM Peak,431,Late - 10 mins
,,Arrive:,Penn Station, 9:47AM,,,
9/4/2018,Port Washington,Depart:,Penn Station, 9:20AM,Off Peak,416,Late - 8 mins
,,Arrive:,Port Washington Station,10:05AM,,,
9/4/2018,Long Beach,Depart:,Long Beach Station, 9:21AM,Off Peak,899,Late - 19 mins
,,Arrive:,Penn Station,10:11AM,,,
9/4/2018,Port Washington,Depart:,Great Neck Station, 9:32AM,Off Peak,315,Late - 9 mins
,,Arrive:,Penn Station,10:08AM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station, 9:40AM,Off Peak,433,Late - 8 mins
,,Arrive:,Penn Station,10:25AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Greenport Station, 9:43AM,Off Peak,203,Late - 16 mins
,,Arrive:,Ronkonkoma Station,11:06AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,10:11AM,Off Peak,2039,Late - 8 mins
,,Arrive:,Penn Station,11:33AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Penn Station,10:17AM,Off Peak,2016,Late - 10 mins
,,Arrive:,Ronkonkoma Station,11:40AM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station,10:40AM,Off Peak,437,Late - 14 mins
,,Arrive:,Penn Station,11:25AM,,,
9/4/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,11:11AM,Off Peak,2041,Late - 10 mins
,,Arrive:,Penn Station,12:33PM,,,
9/4/2018,Babylon,Depart:,Babylon Station,11:15AM,Off Peak,67,Late - 10 mins
,,Arrive:,Penn Station,12:30PM,,,
9/4/2018,Montauk,Depart:,Babylon Station,11:27AM,Off Peak,2734,Late - 22 mins
,,Arrive:,Patchogue Station,11:57AM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station,11:36AM,Off Peak,623,Late - 27 mins
,,Arrive:,Hicksville Station,12:44PM,,,
9/4/2018,Port Jefferson,Depart:,Huntington Station,11:52AM,Off Peak,610,Late - 12 mins
,,Arrive:,Port Jefferson Station,12:38PM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station,12:10PM,Off Peak,443,Late - 6 mins
,,Arrive:,Penn Station,12:55PM,,,
9/4/2018,Port Jefferson,Depart:,Hicksville Station, 1:08PM,Off Peak,650,Late - 16 mins
,,Arrive:,Port Jefferson Station, 2:10PM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station, 1:10PM,Off Peak,651,Late - 10 mins
,,Arrive:,Huntington Station, 1:56PM,,,
9/4/2018,Hempstead,Depart:,Hempstead Station, 2:11PM,Off Peak,755,Late - 7 mins
,,Arrive:,Atlantic Terminal, 3:03PM,,,
9/4/2018,Port Washington,Depart:,Penn Station, 2:50PM,Off Peak,438,Late - 13 mins
,,Arrive:,Port Washington Station, 3:35PM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station, 3:41PM,Off Peak,457,Late - 9 mins
,,Arrive:,Penn Station, 4:25PM,,,
9/4/2018,Port Jefferson,Depart:,Huntington Station, 4:06PM,Off Peak,654,Late - 9 mins
,,Arrive:,Port Jefferson Station, 4:53PM,,,
9/4/2018,Babylon,Depart:,Babylon Station, 4:08PM,Off Peak,127,Late - 6 mins
,,Arrive:,Penn Station, 5:23PM,,,
9/4/2018,Port Jefferson,Depart:,Penn Station, 4:20PM,PM Peak,658,Late - 15 mins
,,Arrive:,Port Jefferson Station, 6:05PM,,,
9/4/2018,Port Jefferson,Depart:,Penn Station, 4:50PM,PM Peak,660,Late - 7 mins
,,Arrive:,Port Jefferson Station, 6:36PM,,,
9/4/2018,Hempstead,Depart:,Hempstead Station, 4:53PM,Off Peak,761,Late - 7 mins
,,Arrive:,Atlantic Terminal, 5:49PM,,,
9/4/2018,Port Jefferson,Depart:,Long Island City, 5:30PM,PM Peak,664,Late - 8 mins
,,Arrive:,Port Jefferson Station, 7:30PM,,,
9/4/2018,Port Washington,Depart:,Penn Station, 6:12PM,PM Peak,456,Late - 9 mins
,,Arrive:,Port Washington Station, 6:48PM,,,
9/4/2018,Port Washington,Depart:,Great Neck Station, 6:23PM,Off Peak,353,Late - 6 mins
,,Arrive:,Penn Station, 6:58PM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station, 6:24PM,Off Peak,467,Late - 7 mins
,,Arrive:,Penn Station, 7:03PM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station,10:38PM,Off Peak,483,Late - 7 mins
,,Arrive:,Penn Station,11:22PM,,,
9/4/2018,Port Washington,Depart:,Penn Station,10:49PM,Off Peak,476,Late - 7 mins
,,Arrive:,Port Washington Station,11:35PM,,,
9/4/2018,Babylon,Depart:,Babylon Station,11:12PM,Off Peak,159,Late - 12 mins
,,Arrive:,Penn Station,12:10AM,,,
9/4/2018,Port Washington,Depart:,Penn Station,11:12PM,Off Peak,478,Late - 9 mins
,,Arrive:,Port Washington Station,11:58PM,,,
9/4/2018,Port Jefferson,Depart:,Port Jefferson Station,11:22PM,Off Peak,665,Late - 7 mins
,,Arrive:,Huntington Station,12:10AM,,,
9/4/2018,Port Washington,Depart:,Port Washington Station,11:38PM,Off Peak,485,Late - 10 mins
,,Arrive:,Penn Station,12:22AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15AM,Off Peak,2000,Late - 11 mins
,,Arrive:,Ronkonkoma Station, 1:36AM,,,
9/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 3:38AM,Off Peak,1607,Late - 19 mins
,,Arrive:,Penn Station, 4:42AM,,,
9/5/2018,Long Beach,Depart:,Long Beach Station, 3:58AM,Off Peak,805,Late - 10 mins
,,Arrive:,Atlantic Terminal, 4:48AM,,,
9/5/2018,Montauk,Depart:,Southampton Station, 4:41AM,AM Peak,2791,Late - 7 mins
,,Arrive:,Penn Station, 7:02AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Penn Station, 5:12AM,Off Peak,2006,Late - 10 mins
,,Arrive:,Ronkonkoma Station, 6:35AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 5:42AM,AM Peak,2099,Late - 16 mins
,,Arrive:,Penn Station, 6:58AM,,,
9/5/2018,Port Jefferson,Depart:,Port Jefferson Station, 5:44AM,AM Peak,605,Late - 11 mins
,,Arrive:,Penn Station, 7:20AM,,,
9/5/2018,Babylon,Depart:,Massapequa Park Station, 5:59AM,AM Peak,1001,Late - 6 mins
,,Arrive:,Penn Station, 6:55AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 6:08AM,AM Peak,2011,Late - 8 mins
,,Arrive:,Penn Station, 7:27AM,,,
9/5/2018,Babylon,Depart:,Babylon Station, 6:12AM,AM Peak,25,Late - 6 mins
,,Arrive:,Penn Station, 7:14AM,,,
9/5/2018,Babylon,Depart:,Massapequa Park Station, 6:13AM,AM Peak,1003,Late - 9 mins
,,Arrive:,Penn Station, 7:08AM,,,
9/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 6:15AM,AM Peak,1617,Late - 11 mins
,,Arrive:,Penn Station, 7:17AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 6:22AM,AM Peak,2013,Late - 6 mins
,,Arrive:,Penn Station, 7:30AM,,,
9/5/2018,Hunt. Hicks.,Depart:,Hicksville Station, 6:25AM,AM Peak,1203,Late - 15 mins
,,Arrive:,Penn Station, 7:11AM,,,
9/5/2018,Babylon,Depart:,Lindenhurst Station, 6:31AM,AM Peak,1007,Late - 6 mins
,,Arrive:,Penn Station, 7:33AM,,,
9/5/2018,Port Jefferson,Depart:,Port Jefferson Station, 6:45AM,AM Peak,611,Late - 7 mins
,,Arrive:,Hunterspoint Ave., 8:30AM,,,
9/5/2018,Babylon,Depart:,Wantagh Station, 6:56AM,AM Peak,1009,Late - 6 mins
,,Arrive:,Penn Station, 7:43AM,,,
9/5/2018,Montauk,Depart:,Speonk Station, 7:12AM,AM Peak,2739,Late - 8 mins
,,Arrive:,Hunterspoint Ave., 9:11AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:17AM,AM Peak,2023,Late - 8 mins
,,Arrive:,Penn Station, 8:26AM,,,
9/5/2018,West Hempstead,Depart:,West Hempstead Station, 7:36AM,AM Peak,907,Late - 8 mins
,,Arrive:,Penn Station, 8:29AM,,,
9/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 7:37AM,AM Peak,1629,Late - 9 mins
,,Arrive:,Penn Station, 8:37AM,,,
9/5/2018,Long Beach,Depart:,Long Beach Station, 7:39AM,AM Peak,819,Late - 9 mins
,,Arrive:,Penn Station, 8:32AM,,,
9/5/2018,Oyster Bay,Depart:,Oyster Bay Station, 7:41AM,AM Peak,509,Late - 7 mins
,,Arrive:,Hunterspoint Ave., 8:55AM,,,
9/5/2018,Babylon,Depart:,Merrick Station, 7:44AM,AM Peak,1017,Late - 6 mins
,,Arrive:,Penn Station, 8:31AM,,,
9/5/2018,Far Rockaway,Depart:,Far Rockaway Station, 7:49AM,AM Peak,2821,Late - 8 mins
,,Arrive:,Penn Station, 8:42AM,,,
9/5/2018,Port Washington,Depart:,Port Washington Station, 8:45AM,AM Peak,429,Late - 6 mins
,,Arrive:,Penn Station, 9:20AM,,,
9/5/2018,Montauk,Depart:,Babylon Station, 8:48AM,Off Peak,2704,Late - 6 mins
,,Arrive:,Patchogue Station, 9:12AM,,,
9/5/2018,Port Washington,Depart:,Great Neck Station, 8:58AM,AM Peak,313,Late - 11 mins
,,Arrive:,Penn Station, 9:34AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Penn Station,10:17AM,Off Peak,2016,Late - 11 mins
,,Arrive:,Ronkonkoma Station,11:40AM,,,
9/5/2018,Hunt. Hicks.,Depart:,Penn Station,10:36AM,Off Peak,1620,Late - 9 mins
,,Arrive:,Huntington Station,11:45AM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,11:11AM,Off Peak,2041,Late - 9 mins
,,Arrive:,Penn Station,12:33PM,,,
9/5/2018,Babylon,Depart:,Babylon Station,11:15AM,Off Peak,67,Late - 8 mins
,,Arrive:,Penn Station,12:30PM,,,
9/5/2018,Hunt. Hicks.,Depart:,Penn Station,11:36AM,Off Peak,1622,Late - 9 mins
,,Arrive:,Huntington Station,12:45PM,,,
9/5/2018,Port Jefferson,Depart:,Huntington Station,11:52AM,Off Peak,610,Late - 15 mins
,,Arrive:,Port Jefferson Station,12:38PM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station,12:11PM,Off Peak,2051,Late - 6 mins
,,Arrive:,Penn Station, 1:33PM,,,
9/5/2018,Port Jefferson,Depart:,Port Jefferson Station, 1:10PM,Off Peak,651,Late - 7 mins
,,Arrive:,Huntington Station, 1:56PM,,,
9/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 2:03PM,Off Peak,1705,Late - 6 mins
,,Arrive:,Penn Station, 3:12PM,,,
9/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 2:11PM,Off Peak,2055,Late - 7 mins
,,Arrive:,Penn Station, 3:33PM,,,
9/5/2018,Hempstead,Depart:,Hempstead Station, 2:11PM,Off Peak,755,Late - 7 mins
,,Arrive:,Atlantic Terminal, 3:03PM,,,
9/5/2018,Montauk,Depart:,Patchogue Station, 2:29PM,Off Peak,2743,Late - 8 mins
,,Arrive:,Jamaica Station, 3:36PM,,,
9/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 3:03PM,Off Peak,1707,Late - 7 mins
,,Arrive:,Penn Station, 4:13PM,,,
