Date,Branch,Type,Station,Time,Period,trip_short_name,Status
,,Arrive:,Penn Station, 6:39PM,,,
3/3/2018,Port Jefferson,Depart:,Huntington Station, 5:37PM,Off Peak,6658,Late - 60 mins
,,Arrive:,Port Jefferson Station, 6:25PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 5:42PM,Off Peak,6473,Partially Canceled
,,Arrive:,Penn Station, 6:27PM,,,
3/3/2018,Port Jefferson,Depart:,Port Jefferson Station, 5:42PM,Off Peak,6657,Late - 28 mins
,,Arrive:,Huntington Station, 6:29PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 5:49PM,Off Peak,6472,Partially Canceled
,,Arrive:,Port Washington Station, 6:35PM,,,
3/3/2018,Far Rockaway,Depart:,Far Rockaway Station, 5:50PM,Off Peak,8861,Late - 8 mins
,,Arrive:,Atlantic Terminal, 6:42PM,,,
3/3/2018,Oyster Bay,Depart:,Jamaica Station, 5:52PM,Off Peak,6554,Late - 29 mins
,,Arrive:,Oyster Bay Station, 6:46PM,,,
3/3/2018,Hunt. Hicks.,Depart:,Penn Station, 5:53PM,Off Peak,7724,Late - 12 mins
,,Arrive:,Huntington Station, 6:57PM,,,
3/3/2018,West Hempstead,Depart:,Valley Stream Station, 5:58PM,Off Peak,6956,Canceled
,,Arrive:,West Hempstead Station, 6:13PM,,,
3/3/2018,Hunt. Hicks.,Depart:,Huntington Station, 6:03PM,Off Peak,7725,Canceled
,,Arrive:,Penn Station, 7:08PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 6:11PM,Off Peak,6475,Partially Canceled
,,Arrive:,Penn Station, 6:56PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 6:19PM,Off Peak,6474,Partially Canceled
,,Arrive:,Port Washington Station, 7:05PM,,,
3/3/2018,Hunt. Hicks.,Depart:,Penn Station, 6:23PM,Off Peak,7726,Late - 13 mins
,,Arrive:,Huntington Station, 7:29PM,,,
3/3/2018,Hunt. Hicks.,Depart:,Huntington Station, 6:36PM,Off Peak,7727,Canceled
,,Arrive:,Penn Station, 7:39PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 6:42PM,Off Peak,6477,Late - 6 mins
,,Arrive:,Penn Station, 7:27PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 6:49PM,Off Peak,6476,Partially Canceled
,,Arrive:,Port Washington Station, 7:35PM,,,
3/3/2018,West Hempstead,Depart:,West Hempstead Station, 6:50PM,Off Peak,6957,Canceled
,,Arrive:,Valley Stream Station, 7:05PM,,,
3/3/2018,Oyster Bay,Depart:,Jamaica Station, 6:52PM,Off Peak,6556,Late - 7 mins
,,Arrive:,Oyster Bay Station, 7:46PM,,,
3/3/2018,Hunt. Hicks.,Depart:,Penn Station, 6:53PM,Off Peak,7728,Late - 11 mins
,,Arrive:,Huntington Station, 7:57PM,,,
3/3/2018,Babylon,Depart:,Penn Station, 6:56PM,Off Peak,6128,Late - 10 mins
,,Arrive:,Babylon Station, 8:12PM,,,
3/3/2018,Port Jefferson,Depart:,Huntington Station, 7:05PM,Off Peak,6660,Late - 24 mins
,,Arrive:,Port Jefferson Station, 7:51PM,,,
3/3/2018,Port Jefferson,Depart:,Port Jefferson Station, 7:08PM,Off Peak,6659,Late - 23 mins
,,Arrive:,Huntington Station, 7:55PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 7:11PM,Off Peak,6479,Partially Canceled
,,Arrive:,Penn Station, 7:56PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 7:19PM,Off Peak,6478,Canceled
,,Arrive:,Port Washington Station, 8:05PM,,,
3/3/2018,Hunt. Hicks.,Depart:,Penn Station, 7:23PM,Off Peak,7730,Late - 10 mins
,,Arrive:,Huntington Station, 8:29PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 7:42PM,Off Peak,6481,Partially Canceled
,,Arrive:,Penn Station, 8:27PM,,,
3/3/2018,Hempstead,Depart:,Atlantic Terminal, 7:46PM,Off Peak,6764,Late - 20 mins
,,Arrive:,Hempstead Station, 8:37PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 7:49PM,Off Peak,6480,Partially Canceled
,,Arrive:,Port Washington Station, 8:35PM,,,
3/3/2018,Oyster Bay,Depart:,Jamaica Station, 7:52PM,Off Peak,6558,Late - 12 mins
,,Arrive:,Oyster Bay Station, 8:46PM,,,
3/3/2018,West Hempstead,Depart:,Valley Stream Station, 7:58PM,Off Peak,6958,Canceled
,,Arrive:,West Hempstead Station, 8:13PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 8:11PM,Off Peak,6483,Partially Canceled
,,Arrive:,Penn Station, 8:56PM,,,
3/3/2018,Hempstead,Depart:,Hempstead Station, 8:13PM,Off Peak,6767,Late - 9 mins
,,Arrive:,Atlantic Terminal, 9:07PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 8:19PM,Off Peak,6482,Partially Canceled
,,Arrive:,Port Washington Station, 9:05PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 8:42PM,Off Peak,6485,Partially Canceled
,,Arrive:,Penn Station, 9:27PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 8:49PM,Off Peak,6484,Partially Canceled
,,Arrive:,Port Washington Station, 9:35PM,,,
3/3/2018,West Hempstead,Depart:,West Hempstead Station, 8:50PM,Off Peak,6959,Canceled
,,Arrive:,Valley Stream Station, 9:05PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 9:11PM,Off Peak,6487,Partially Canceled
,,Arrive:,Penn Station, 9:56PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 9:19PM,Off Peak,6486,Partially Canceled
,,Arrive:,Port Washington Station,10:05PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station, 9:42PM,Off Peak,6489,Partially Canceled
,,Arrive:,Penn Station,10:27PM,,,
3/3/2018,Port Washington,Depart:,Penn Station, 9:49PM,Off Peak,6488,Partially Canceled
,,Arrive:,Port Washington Station,10:35PM,,,
3/3/2018,West Hempstead,Depart:,Valley Stream Station, 9:58PM,Off Peak,6960,Canceled
,,Arrive:,West Hempstead Station,10:13PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station,10:11PM,Off Peak,6491,Partially Canceled
,,Arrive:,Penn Station,10:56PM,,,
3/3/2018,Port Washington,Depart:,Penn Station,10:19PM,Off Peak,6490,Partially Canceled
,,Arrive:,Port Washington Station,11:05PM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station,10:42PM,Off Peak,6493,Partially Canceled
,,Arrive:,Penn Station,11:27PM,,,
3/3/2018,Port Washington,Depart:,Penn Station,10:49PM,Off Peak,6492,Partially Canceled
,,Arrive:,Port Washington Station,11:35PM,,,
3/3/2018,West Hempstead,Depart:,West Hempstead Station,10:50PM,Off Peak,6961,Canceled
,,Arrive:,Valley Stream Station,11:05PM,,,
3/3/2018,Port Washington,Depart:,Penn Station,11:21PM,Off Peak,6494,Partially Canceled
,,Arrive:,Port Washington Station,12:07AM,,,
3/3/2018,Port Washington,Depart:,Port Washington Station,11:42PM,Off Peak,6497,Partially Canceled
,,Arrive:,Penn Station,12:27AM,,,
3/4/2018,Port Washington,Depart:,Penn Station,12:18AM,Off Peak,6400,Partially Canceled
,,Arrive:,Port Washington Station, 1:03AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,12:44AM,Off Peak,6401,Partially Canceled
,,Arrive:,Penn Station, 1:29AM,,,
3/4/2018,West Hempstead,Depart:,Valley Stream Station,12:55AM,Off Peak,6900,Canceled
,,Arrive:,West Hempstead Station, 1:10AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 1:18AM,Off Peak,6402,Partially Canceled
,,Arrive:,Port Washington Station, 2:04AM,,,
3/4/2018,Hempstead,Depart:,Atlantic Terminal, 1:43AM,Off Peak,6702,Late - 8 mins
,,Arrive:,Hempstead Station, 2:34AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 2:10AM,Off Peak,6403,Partially Canceled
,,Arrive:,Penn Station, 2:55AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 3:05AM,Off Peak,6404,Partially Canceled
,,Arrive:,Port Washington Station, 3:51AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 4:10AM,Off Peak,6405,Partially Canceled
,,Arrive:,Penn Station, 4:55AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 5:19AM,Off Peak,6406,Partially Canceled
,,Arrive:,Port Washington Station, 6:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 5:39AM,Off Peak,6407,Partially Canceled
,,Arrive:,Penn Station, 6:25AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 6:19AM,Off Peak,6408,Partially Canceled
,,Arrive:,Port Washington Station, 7:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 6:39AM,Off Peak,6411,Partially Canceled
,,Arrive:,Penn Station, 7:25AM,,,
3/4/2018,West Hempstead,Depart:,West Hempstead Station, 6:50AM,Off Peak,6901,Canceled
,,Arrive:,Valley Stream Station, 7:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 7:11AM,Off Peak,6413,Partially Canceled
,,Arrive:,Penn Station, 7:56AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 7:19AM,Off Peak,6410,Partially Canceled
,,Arrive:,Port Washington Station, 8:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 7:42AM,Off Peak,6415,Partially Canceled
,,Arrive:,Penn Station, 8:27AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 7:49AM,Off Peak,6412,Partially Canceled
,,Arrive:,Port Washington Station, 8:35AM,,,
3/4/2018,West Hempstead,Depart:,Valley Stream Station, 8:00AM,Off Peak,6902,Canceled
,,Arrive:,West Hempstead Station, 8:15AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 8:11AM,Off Peak,6417,Partially Canceled
,,Arrive:,Penn Station, 8:56AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 8:19AM,Off Peak,6414,Partially Canceled
,,Arrive:,Port Washington Station, 9:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 8:42AM,Off Peak,6419,Partially Canceled
,,Arrive:,Penn Station, 9:27AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 8:49AM,Off Peak,6416,Partially Canceled
,,Arrive:,Port Washington Station, 9:35AM,,,
3/4/2018,West Hempstead,Depart:,West Hempstead Station, 8:50AM,Off Peak,6903,Canceled
,,Arrive:,Valley Stream Station, 9:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 9:11AM,Off Peak,6421,Partially Canceled
,,Arrive:,Penn Station, 9:56AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 9:19AM,Off Peak,6418,Partially Canceled
,,Arrive:,Port Washington Station,10:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 9:42AM,Off Peak,6423,Partially Canceled
,,Arrive:,Penn Station,10:27AM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 9:49AM,Off Peak,6420,Partially Canceled
,,Arrive:,Port Washington Station,10:35AM,,,
3/4/2018,West Hempstead,Depart:,Valley Stream Station, 9:58AM,Off Peak,6904,Canceled
,,Arrive:,West Hempstead Station,10:13AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,10:11AM,Off Peak,6425,Partially Canceled
,,Arrive:,Penn Station,10:56AM,,,
3/4/2018,Port Washington,Depart:,Penn Station,10:19AM,Off Peak,6422,Partially Canceled
,,Arrive:,Port Washington Station,11:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,10:42AM,Off Peak,6427,Partially Canceled
,,Arrive:,Penn Station,11:27AM,,,
3/4/2018,Port Washington,Depart:,Penn Station,10:49AM,Off Peak,6424,Partially Canceled
,,Arrive:,Port Washington Station,11:35AM,,,
3/4/2018,West Hempstead,Depart:,West Hempstead Station,10:50AM,Off Peak,6905,Canceled
,,Arrive:,Valley Stream Station,11:05AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,11:11AM,Off Peak,6429,Partially Canceled
,,Arrive:,Penn Station,11:56AM,,,
3/4/2018,Port Washington,Depart:,Penn Station,11:19AM,Off Peak,6426,Partially Canceled
,,Arrive:,Port Washington Station,12:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,11:42AM,Off Peak,6431,Partially Canceled
,,Arrive:,Penn Station,12:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station,11:49AM,Off Peak,6428,Partially Canceled
,,Arrive:,Port Washington Station,12:35PM,,,
3/4/2018,West Hempstead,Depart:,Valley Stream Station,11:58AM,Off Peak,6906,Canceled
,,Arrive:,West Hempstead Station,12:13PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,12:11PM,Off Peak,6451,Partially Canceled
,,Arrive:,Penn Station,12:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station,12:19PM,Off Peak,6450,Partially Canceled
,,Arrive:,Port Washington Station, 1:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,12:42PM,Off Peak,6453,Partially Canceled
,,Arrive:,Penn Station, 1:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station,12:49PM,Off Peak,6452,Partially Canceled
,,Arrive:,Port Washington Station, 1:35PM,,,
3/4/2018,West Hempstead,Depart:,West Hempstead Station,12:50PM,Off Peak,6951,Partially Canceled
,,Arrive:,Valley Stream Station, 1:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 1:11PM,Off Peak,6455,Partially Canceled
,,Arrive:,Penn Station, 1:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 1:19PM,Off Peak,6454,Partially Canceled
,,Arrive:,Port Washington Station, 2:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 1:42PM,Off Peak,6457,Partially Canceled
,,Arrive:,Penn Station, 2:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 1:49PM,Off Peak,6456,Partially Canceled
,,Arrive:,Port Washington Station, 2:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 2:11PM,Off Peak,6459,Partially Canceled
,,Arrive:,Penn Station, 2:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 2:19PM,Off Peak,6458,Partially Canceled
,,Arrive:,Port Washington Station, 3:05PM,,,
3/4/2018,Babylon,Depart:,Penn Station, 2:26PM,Off Peak,6110,Late - 10 mins
,,Arrive:,Babylon Station, 3:42PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 2:42PM,Off Peak,6461,Partially Canceled
,,Arrive:,Penn Station, 3:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 2:49PM,Off Peak,6460,Partially Canceled
,,Arrive:,Port Washington Station, 3:35PM,,,
3/4/2018,Oyster Bay,Depart:,Jamaica Station, 2:52PM,Off Peak,6550,Late - 9 mins
,,Arrive:,Oyster Bay Station, 3:46PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 3:11PM,Off Peak,6463,Partially Canceled
,,Arrive:,Penn Station, 3:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 3:19PM,Off Peak,6462,Partially Canceled
,,Arrive:,Port Washington Station, 4:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 3:42PM,Off Peak,6465,Partially Canceled
,,Arrive:,Penn Station, 4:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 3:49PM,Off Peak,6464,Partially Canceled
,,Arrive:,Port Washington Station, 4:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 4:11PM,Off Peak,6467,Partially Canceled
,,Arrive:,Penn Station, 4:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 4:19PM,Off Peak,6466,Partially Canceled
,,Arrive:,Port Washington Station, 5:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 4:42PM,Off Peak,6469,Partially Canceled
,,Arrive:,Penn Station, 5:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 4:49PM,Off Peak,6468,Partially Canceled
,,Arrive:,Port Washington Station, 5:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 5:11PM,Off Peak,6471,Partially Canceled
,,Arrive:,Penn Station, 5:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 5:19PM,Off Peak,6470,Partially Canceled
,,Arrive:,Port Washington Station, 6:05PM,,,
3/4/2018,Babylon,Depart:,Babylon Station, 5:28PM,Off Peak,6127,Late - 11 mins
,,Arrive:,Penn Station, 6:45PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 5:42PM,Off Peak,6473,Partially Canceled
,,Arrive:,Penn Station, 6:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 5:49PM,Off Peak,6472,Partially Canceled
,,Arrive:,Port Washington Station, 6:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 6:11PM,Off Peak,6475,Partially Canceled
,,Arrive:,Penn Station, 6:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 6:19PM,Off Peak,6474,Partially Canceled
,,Arrive:,Port Washington Station, 7:05PM,,,
3/4/2018,Babylon,Depart:,Penn Station, 6:26PM,Off Peak,6126,Late - 13 mins
,,Arrive:,Babylon Station, 7:42PM,,,
3/4/2018,Babylon,Depart:,Babylon Station, 6:28PM,Off Peak,6131,Late - 18 mins
,,Arrive:,Penn Station, 7:44PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 6:42PM,Off Peak,6477,Partially Canceled
,,Arrive:,Penn Station, 7:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 6:49PM,Off Peak,6476,Partially Canceled
,,Arrive:,Port Washington Station, 7:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 7:11PM,Off Peak,6479,Partially Canceled
,,Arrive:,Penn Station, 7:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 7:19PM,Off Peak,6478,Partially Canceled
,,Arrive:,Port Washington Station, 8:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 7:42PM,Off Peak,6481,Partially Canceled
,,Arrive:,Penn Station, 8:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 7:49PM,Off Peak,6480,Partially Canceled
,,Arrive:,Port Washington Station, 8:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 8:11PM,Off Peak,6483,Partially Canceled
,,Arrive:,Penn Station, 8:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 8:19PM,Off Peak,6482,Partially Canceled
,,Arrive:,Port Washington Station, 9:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 8:42PM,Off Peak,6485,Partially Canceled
,,Arrive:,Penn Station, 9:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 8:49PM,Off Peak,6484,Partially Canceled
,,Arrive:,Port Washington Station, 9:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 9:11PM,Off Peak,6487,Partially Canceled
,,Arrive:,Penn Station, 9:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 9:19PM,Off Peak,6486,Partially Canceled
,,Arrive:,Port Washington Station,10:05PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station, 9:42PM,Off Peak,6489,Partially Canceled
,,Arrive:,Penn Station,10:27PM,,,
3/4/2018,Port Washington,Depart:,Penn Station, 9:49PM,Off Peak,6488,Partially Canceled
,,Arrive:,Port Washington Station,10:35PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,10:11PM,Off Peak,6491,Partially Canceled
,,Arrive:,Penn Station,10:56PM,,,
3/4/2018,Port Washington,Depart:,Penn Station,10:19PM,Off Peak,6490,Partially Canceled
,,Arrive:,Port Washington Station,11:05PM,,,
3/4/2018,Babylon,Depart:,Penn Station,10:40PM,Off Peak,6144,Canceled
,,Arrive:,Babylon Station,11:56PM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,10:42PM,Off Peak,6493,Partially Canceled
,,Arrive:,Penn Station,11:27PM,,,
3/4/2018,Long Beach,Depart:,Penn Station,10:43PM,Off Peak,6870,Late - 17 mins
,,Arrive:,Long Beach Station,11:39PM,,,
3/4/2018,Port Washington,Depart:,Penn Station,10:49PM,Off Peak,6492,Partially Canceled
,,Arrive:,Port Washington Station,11:35PM,,,
3/4/2018,Hunt. Hicks.,Depart:,Penn Station,10:52PM,Off Peak,7744,Late - 14 mins
,,Arrive:,Huntington Station,11:56PM,,,
3/4/2018,Babylon,Depart:,Penn Station,10:56PM,Off Peak,6146,Late - 20 mins
,,Arrive:,Babylon Station,12:11AM,,,
3/4/2018,Hempstead,Depart:,Atlantic Terminal,10:58PM,Off Peak,6770,Late - 19 mins
,,Arrive:,Hempstead Station,11:49PM,,,
3/4/2018,Hunt. Hicks.,Depart:,Penn Station,11:08PM,Off Peak,7272,Late - 17 mins
,,Arrive:,Hicksville Station,11:52PM,,,
3/4/2018,Port Washington,Depart:,Penn Station,11:21PM,Off Peak,6494,Partially Canceled
,,Arrive:,Port Washington Station,12:07AM,,,
3/4/2018,Port Washington,Depart:,Port Washington Station,11:42PM,Off Peak,6497,Partially Canceled
,,Arrive:,Penn Station,12:27AM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Penn Station,12:15AM,Off Peak,2000,Late - 8 mins
,,Arrive:,Ronkonkoma Station, 1:36AM,,,
3/5/2018,Port Washington,Depart:,Penn Station,12:18AM,Off Peak,400,Partially Canceled
,,Arrive:,Port Washington Station, 1:04AM,,,
3/5/2018,Port Washington,Depart:,Port Washington Station,12:44AM,Off Peak,401,Partially Canceled
,,Arrive:,Penn Station, 1:29AM,,,
3/5/2018,Montauk,Depart:,Jamaica Station, 1:10AM,Off Peak,2702,Late - 8 mins
,,Arrive:,Montauk Station, 3:57AM,,,
3/5/2018,Port Washington,Depart:,Penn Station, 1:18AM,Off Peak,402,Partially Canceled
,,Arrive:,Port Washington Station, 2:04AM,,,
3/5/2018,Port Washington,Depart:,Port Washington Station, 2:10AM,Off Peak,403,Partially Canceled
,,Arrive:,Penn Station, 2:55AM,,,
3/5/2018,Montauk,Depart:,Montauk Station, 5:39AM,AM Peak,2703,Late - 27 mins
,,Arrive:,Long Island City, 8:44AM,,,
3/5/2018,Babylon,Depart:,Penn Station, 6:37AM,Off Peak,14,Late - 9 mins
,,Arrive:,Babylon Station, 7:51AM,,,
3/5/2018,Hempstead,Depart:,Penn Station, 6:48AM,Off Peak,798,Late - 7 mins
,,Arrive:,Hempstead Station, 7:33AM,,,
3/5/2018,Montauk,Depart:,Speonk Station, 7:12AM,AM Peak,2739,Late - 6 mins
,,Arrive:,Hunterspoint Ave., 9:11AM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Penn Station, 7:40AM,Off Peak,2008,Late - 20 mins
,,Arrive:,Ronkonkoma Station, 8:59AM,,,
3/5/2018,Montauk,Depart:,Babylon Station, 7:55AM,Off Peak,2762,Late - 7 mins
,,Arrive:,Patchogue Station, 8:25AM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 7:57AM,AM Peak,2033,Late - 6 mins
,,Arrive:,Penn Station, 9:17AM,,,
3/5/2018,Babylon,Depart:,Babylon Station, 8:03AM,AM Peak,47,Late - 6 mins
,,Arrive:,Penn Station, 9:11AM,,,
3/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 8:04AM,AM Peak,1631,Late - 11 mins
,,Arrive:,Penn Station, 9:08AM,,,
3/5/2018,Oyster Bay,Depart:,Jamaica Station, 8:06AM,Off Peak,502,Late - 13 mins
,,Arrive:,Oyster Bay Station, 9:03AM,,,
3/5/2018,Hunt. Hicks.,Depart:,Penn Station, 8:29AM,Off Peak,1614,Late - 7 mins
,,Arrive:,Huntington Station, 9:34AM,,,
3/5/2018,Port Jefferson,Depart:,Port Jefferson Station, 8:36AM,Off Peak,617,Late - 8 mins
,,Arrive:,Hicksville Station, 9:46AM,,,
3/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 8:55AM,Off Peak,1633,Late - 13 mins
,,Arrive:,Penn Station,10:05AM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 9:11AM,Off Peak,2037,Late - 18 mins
,,Arrive:,Penn Station,10:33AM,,,
3/5/2018,Montauk,Depart:,Babylon Station,11:27AM,Off Peak,2734,Late - 7 mins
,,Arrive:,Patchogue Station,11:57AM,,,
3/5/2018,Hempstead,Depart:,Hempstead Station, 1:11PM,Off Peak,753,Late - 8 mins
,,Arrive:,Atlantic Terminal, 2:03PM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 4:11PM,Off Peak,2059,Late - 7 mins
,,Arrive:,Penn Station, 5:38PM,,,
3/5/2018,Port Jefferson,Depart:,Penn Station, 4:20PM,PM Peak,658,Late - 8 mins
,,Arrive:,Port Jefferson Station, 6:05PM,,,
3/5/2018,Far Rockaway,Depart:,Far Rockaway Station, 4:38PM,Off Peak,2859,Late - 8 mins
,,Arrive:,Atlantic Terminal, 5:35PM,,,
3/5/2018,Oyster Bay,Depart:,Long Island City, 4:44PM,PM Peak,560,Late - 7 mins
,,Arrive:,Oyster Bay Station, 6:15PM,,,
3/5/2018,Far Rockaway,Depart:,Jamaica Station, 4:52PM,Off Peak,1453,Late - 8 mins
,,Arrive:,Atlantic Terminal, 5:10PM,,,
3/5/2018,Hunt. Hicks.,Depart:,Penn Station, 5:34PM,PM Peak,1256,Late - 27 mins
,,Arrive:,Cold Spring Harbor Sta., 6:46PM,,,
3/5/2018,Babylon,Depart:,Penn Station, 5:37PM,PM Peak,156,Late - 6 mins
,,Arrive:,Babylon Station, 6:40PM,,,
3/5/2018,Babylon,Depart:,Penn Station, 5:41PM,PM Peak,1062,Late - 7 mins
,,Arrive:,Seaford Station, 6:30PM,,,
3/5/2018,Babylon,Depart:,Atlantic Terminal, 5:44PM,PM Peak,158,Late - 7 mins
,,Arrive:,Babylon Station, 6:56PM,,,
3/5/2018,Hempstead,Depart:,Atlantic Terminal, 5:47PM,PM Peak,766,Late - 8 mins
,,Arrive:,Hempstead Station, 6:36PM,,,
3/5/2018,Babylon,Depart:,Penn Station, 5:48PM,PM Peak,1156,Late - 8 mins
,,Arrive:,Freeport Station, 6:31PM,,,
3/5/2018,Babylon,Depart:,Penn Station, 6:00PM,PM Peak,160,Late - 8 mins
,,Arrive:,Babylon Station, 7:01PM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Farmingdale Station, 6:25PM,Off Peak,2351,Late - 7 mins
,,Arrive:,Penn Station, 7:22PM,,,
3/5/2018,Babylon,Depart:,Babylon Station, 6:39PM,Off Peak,139,Late - 8 mins
,,Arrive:,Penn Station, 7:50PM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Farmingdale Station, 7:00PM,Off Peak,2355,Late - 6 mins
,,Arrive:,Penn Station, 7:56PM,,,
3/5/2018,Babylon,Depart:,Hunterspoint Ave., 7:02PM,PM Peak,1190,Canceled
,,Arrive:,Freeport Station, 7:42PM,,,
3/5/2018,Hunt. Hicks.,Depart:,Huntington Station, 7:05PM,Off Peak,1719,Late - 7 mins
,,Arrive:,Penn Station, 8:09PM,,,
3/5/2018,Ronk. (greenpt.),Depart:,Ronkonkoma Station, 9:11PM,Off Peak,2067,Late - 7 mins
,,Arrive:,Penn Station,10:35PM,,,
3/5/2018,Hunt. Hicks.,Depart:,Huntington Station,10:56PM,Off Peak,1729,Late - 7 mins
,,Arrive:,Penn Station,12:01AM,,,
3/6/2018,Hempstead,Depart:,Hempstead Station, 5:58AM,AM Peak,711,Late - 8 mins
,,Arrive:,Atlantic Terminal, 6:47AM,,,
